,user_id,experienced,group,patient_id,transform_type,task_id,task_index,duration_seconds,bifurcation_error,abs,recurrence_confusion,recurrence_abs,tre,dsc,slider_total_distance_mm,slider_usage_count,pan_total_distance_px,pan_usage_count,zoom_total_distance_px,zoom_usage_count,window_level_total_distance_px,window_level_usage_count,drag_scroll_total_distance_px,drag_scroll_usage_count,wheel_scroll_distance_c,double_click_Red1_count,double_click_Red2_count,double_click_Green1_count,double_click_Green2_count,double_click_Yellow1_count,double_click_Yellow2_count,synchronised_count,synchronised_duration_seconds,arrow_key_Red1_count,arrow_key_Red2_count,arrow_key_Green1_count,arrow_key_Green2_count,arrow_key_Yellow1_count,arrow_key_Yellow2_count,pan_total_distance_px__z,pan_usage_count__z,zoom_total_distance_px__z,zoom_usage_count__z,slider_total_distance_mm__z,slider_usage_count__z,drag_scroll_total_distance_px__z,drag_scroll_usage_count__z,wheel_scroll_distance_c__z
502,rad_4,True,2,CCL2MqdD19g,TransformType.NONLINEAR,lymph_node,task_idx_0151,17.63,,True,,,4.39,0.870385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.759,0.0,0.0,0.0,0.0,0.0,0.0,-0.23273871973047885,-0.32292066096407124,-0.28246093662522764,-0.3482139925710001,0.0,0.0,-0.4452092145798607,-0.47130896502335123,-0.3883247494911211
503,rad_4,True,2,CCL2MqdD19g,TransformType.NONLINEAR,recurrence,task_idx_0152,300.803,,,tn,True,,0.870385,0.0,0.0,1119.7011864135554,34.0,234.58381672325453,30.0,2254.45831334727,190.0,4977.34894953051,538.0,799.0,2.0,1.0,3.0,0.0,0.0,0.0,6.0,180.729,0.0,0.0,0.0,0.0,0.0,0.0,2.1853872962768124,4.843809914461068,0.6882598279648212,2.1842514079453643,0.0,0.0,1.7513007984042894,1.8402413096214363,2.422887823047619
504,rad_4,True,2,hmJfXqxVMk0,TransformType.NONLINEAR,a_vertebralis_r,task_idx_0153,25.245,15.037982392644592,False,,,14.68,0.868228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.997,0.0,0.0,0.0,0.0,0.0,0.0,-0.23273871973047885,-0.32292066096407124,-0.28246093662522764,-0.3482139925710001,0.0,0.0,-0.4452092145798607,-0.47130896502335123,-0.4828804116981163
505,rad_4,True,2,hmJfXqxVMk0,TransformType.NONLINEAR,a_vertebralis_l,task_idx_0154,24.52,12.056168252120658,False,,,13.33,0.868228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.693,0.0,0.0,0.0,0.0,0.0,0.0,-0.23273871973047885,-0.32292066096407124,-0.28246093662522764,-0.3482139925710001,0.0,0.0,-0.4452092145798607,-0.47130896502335123,-0.46469663050446336
506,rad_4,True,2,hmJfXqxVMk0,TransformType.NONLINEAR,a_carotisexterna_r,task_idx_0155,43.561,1.802427365729509,True,,,2.48,0.868228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.242,0.0,0.0,0.0,0.0,0.0,0.0,-0.23273871973047885,-0.32292066096407124,-0.28246093662522764,-0.3482139925710001,0.0,0.0,-0.4452092145798607,-0.47130896502335123,-0.3883247494911211
507,rad_4,True,2,hmJfXqxVMk0,TransformType.NONLINEAR,a_carotisexterna_l,task_idx_0156,26.357,1.314192887782254,True,,,1.44,0.868228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.89,0.0,0.0,0.0,0.0,0.0,0.0,-0.23273871973047885,-0.32292066096407124,-0.28246093662522764,-0.3482139925710001,0.0,0.0,-0.4452092145798607,-0.47130896502335123,-0.35923069958127646
508,rad_4,True,2,hmJfXqxVMk0,TransformType.NONLINEAR,lymph_node,task_idx_0157,12.212,,True,,,1.36,0.868228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.612,0.0,0.0,0.0,0.0,0.0,0.0,-0.23273871973047885,-0.32292066096407124,-0.28246093662522764,-0.3482139925710001,0.0,0.0,-0.4452092145798607,-0.47130896502335123,-0.4828804116981163
509,rad_4,True,2,hmJfXqxVMk0,TransformType.NONLINEAR,recurrence,task_idx_0158,38.295,,,tp,True,,0.868228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.458,0.0,0.0,0.0,0.0,0.0,0.0,-0.23273871973047885,-0.32292066096407124,-0.28246093662522764,-0.3482139925710001,0.0,0.0,-0.4452092145798607,-0.47130896502335123,0.27720164219657556
510,rad_4,True,2,0f9SYhwcPFc,TransformType.LINEAR,a_vertebralis_r,task_idx_0165,49.996,4.200140906261357,True,,,31.53,0.351753,0.0,0.0,753.044487397657,2.0,0.0,0.0,0.0,0.0,936.860699710416,84.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,11.333,0.0,0.0,0.0,0.0,0.0,0.0,1.814412985028831,-0.005506905169775531,-0.1902353777871361,-0.21459681339770417,0.0,0.0,-0.2815921013473921,-0.41478474876437543,-0.6729758882208594
511,rad_4,True,2,0f9SYhwcPFc,TransformType.LINEAR,a_vertebralis_l,task_idx_0166,126.953,31.29690139658501,False,,,27.1,0.351753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3547.570658860248,787.0,377.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3280250288285908,-0.40200407739361516,-0.1902353777871361,-0.21459681339770417,0.0,0.0,0.8034527437039777,1.9265495707915106,1.0986522283407745
512,rad_4,True,2,0f9SYhwcPFc,TransformType.LINEAR,a_carotisexterna_r,task_idx_0167,47.831,5.678266271866659,False,,,4.1,0.351753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1641.0703602718042,72.0,120.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,4.033,0.0,0.0,0.0,0.0,0.0,0.0,-0.3280250288285908,-0.40200407739361516,-0.1902353777871361,-0.21459681339770417,0.0,0.0,0.011086546983322973,-0.4547506261963394,-0.10906242936834996
513,rad_4,True,2,0f9SYhwcPFc,TransformType.LINEAR,a_carotisexterna_l,task_idx_0168,108.919,40.390420890384334,False,,,25.75,0.351753,0.0,0.0,37.06199748469165,8.0,0.0,0.0,0.0,0.0,2201.614891272433,339.0,536.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.22258234435308316,1.1839846115017432,-0.1902353777871361,-0.21459681339770417,0.0,0.0,0.24405610825240903,0.4344901466648577,1.8458375613203495
514,rad_4,True,2,0f9SYhwcPFc,TransformType.LINEAR,lymph_node,task_idx_0169,31.87,,True,,,7.01,0.351753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,3.255,0.0,0.0,0.0,0.0,0.0,0.0,-0.3280250288285908,-0.40200407739361516,-0.1902353777871361,-0.21459681339770417,0.0,0.0,-0.6709635323596052,-0.6945458907881228,-0.5601931964503576
515,rad_4,True,2,0f9SYhwcPFc,TransformType.LINEAR,recurrence,task_idx_0170,259.656,,,tp,True,,0.351753,0.0,0.0,361.8716661307433,20.0,0.0,0.0,0.0,0.0,7669.570542521487,1215.0,581.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,55.51199999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.7015125703850169,3.5629676448447807,-0.1902353777871361,-0.21459681339770417,0.0,0.0,2.51660923946632,3.3519991991982234,2.0573051083900404
516,rad_4,True,2,7sp2FiVa4WI,TransformType.LINEAR,a_vertebralis_r,task_idx_0177,116.321,6.696239243537305,False,,,47.53,0.437382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5400.110221548706,573.0,445.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,10.099,0.0,0.0,0.0,0.0,0.0,0.0,-0.3280250288285908,-0.40200407739361516,-0.1902353777871361,-0.21459681339770417,0.0,0.0,1.5733921602615368,1.2138247565881541,1.4182031883571964
517,rad_4,True,2,7sp2FiVa4WI,TransformType.LINEAR,a_vertebralis_l,task_idx_0178,25.259,1.2331041818659771,True,,,55.31,0.437382,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1123.3535505683806,143.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3280250288285908,-0.20375549128169534,-0.1902353777871361,-0.21459681339770417,0.0,0.0,-0.20408325906746919,-0.21828585139055287,-0.6682766093970886
518,rad_4,True,2,7sp2FiVa4WI,TransformType.LINEAR,a_carotisexterna_r,task_idx_0179,122.659,12.895241403461744,False,,,14.74,0.437382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4989.491718769869,734.0,336.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,3.887,0.0,0.0,0.0,0.0,0.0,0.0,-0.3280250288285908,-0.40200407739361516,-0.1902353777871361,-0.21459681339770417,0.0,0.0,1.4027337965618876,1.75003361213367,0.9059817965661671
519,rad_4,True,2,7sp2FiVa4WI,TransformType.LINEAR,a_carotisexterna_l,task_idx_0180,38.197,4.652612026318535,True,,,4.62,0.437382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,601.9141794243994,154.0,99.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3280250288285908,-0.40200407739361516,-0.1902353777871361,-0.21459681339770417,0.0,0.0,-0.42080020982780975,-0.18165046374458596,-0.2077472846675391
520,rad_4,True,2,7sp2FiVa4WI,TransformType.LINEAR,lymph_node,task_idx_0181,22.597,,True,,,9.11,0.437382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.219,0.0,0.0,0.0,0.0,0.0,0.0,-0.3280250288285908,-0.40200407739361516,-0.1902353777871361,-0.21459681339770417,0.0,0.0,-0.6709635323596052,-0.6945458907881228,-0.4239141105610011
521,rad_4,True,2,7sp2FiVa4WI,TransformType.LINEAR,recurrence,task_idx_0182,128.46,,,fn,False,,0.437382,0.0,0.0,935.7658944706394,5.0,0.0,0.0,0.0,0.0,10538.899556962666,1446.0,100.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,3.202,0.0,0.0,0.0,0.0,0.0,0.0,2.334261805397331,0.5892388531659839,-0.1902353777871361,-0.21459681339770417,0.0,0.0,3.709139510768299,4.121342339763529,-0.20304800584376823
522,rad_4,True,2,1q_1_G-1EPM,TransformType.LINEAR,a_vertebralis_r,task_idx_0183,54.381,2.330871458559127,True,,,70.38,0.295283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2338.66894303521,179.0,11.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,5.971,0.0,0.0,0.0,0.0,0.0,0.0,-0.3280250288285908,-0.40200407739361516,-0.1902353777871361,-0.21459681339770417,0.0,0.0,0.30101754582513407,-0.09838821909466113,-0.6212838211593794
523,rad_4,True,2,1q_1_G-1EPM,TransformType.LINEAR,a_vertebralis_l,task_idx_0184,30.138,2.0813524027338683,True,,,77.26,0.295283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,949.9116579311556,101.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,3.014,0.0,0.0,0.0,0.0,0.0,0.0,-0.3280250288285908,-0.40200407739361516,-0.1902353777871361,-0.21459681339770417,0.0,0.0,-0.27616795421424767,-0.3581664224024266,-0.6588780517495467
524,rad_4,True,2,1q_1_G-1EPM,TransformType.LINEAR,a_carotisexterna_r,task_idx_0185,29.579,2.004985227744695,True,,,24.21,0.295283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208.2389323908993,47.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,3.018,0.0,0.0,0.0,0.0,0.0,0.0,-0.3280250288285908,-0.40200407739361516,-0.1902353777871361,-0.21459681339770417,0.0,0.0,-0.5844167371716306,-0.5380128708462641,-0.6729758882208594
525,rad_4,True,2,1q_1_G-1EPM,TransformType.LINEAR,a_carotisexterna_l,task_idx_0186,42.347,3.044712707514483,True,,,31.0,0.295283,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2776.293617812488,204.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3280250288285908,-0.20375549128169534,-0.1902353777871361,-0.21459681339770417,0.0,0.0,0.4829000241028047,-0.01512597444473631,-0.6259830999831503
526,rad_4,True,2,1q_1_G-1EPM,TransformType.LINEAR,lymph_node,task_idx_0187,145.995,,False,,,25.31,0.295283,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5882.550424332807,665.0,96.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,8.849,0.0,0.0,0.0,0.0,0.0,0.0,-0.3280250288285908,-0.20375549128169534,-0.1902353777871361,-0.21459681339770417,0.0,0.0,1.7739005519508577,1.5202298168998774,-0.22184512113885185
527,rad_4,True,2,1q_1_G-1EPM,TransformType.LINEAR,recurrence,task_idx_0188,194.044,,,fp,False,,0.295283,0.0,0.0,1217.8002142859564,3.0,0.0,0.0,0.0,0.0,3351.2238922936103,528.0,699.0,3.0,1.0,4.0,0.0,0.0,0.0,2.0,40.487,0.0,0.0,0.0,0.0,0.0,0.0,3.136659350425342,0.19274168094214428,-0.1902353777871361,-0.21459681339770417,0.0,0.0,0.72184848653287,1.0639527162182894,2.611820009595008
528,rad_4,True,2,eiJvX7Bw25o,TransformType.NONLINEAR,a_vertebralis_r,task_idx_0195,27.291,16.800242170596977,False,,,17.82,0.913859,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,7.0,4.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.133,0.0,0.0,0.0,0.0,0.0,0.0,-0.23057910246352512,-0.018995332997886544,-0.28246093662522764,-0.3482139925710001,0.0,0.0,-0.44212010625195464,-0.4541227176282227,-0.29740584352285654
529,rad_4,True,2,eiJvX7Bw25o,TransformType.NONLINEAR,a_vertebralis_l,task_idx_0196,107.614,2.8850522432938277,True,,,18.38,0.913859,0.0,0.0,100.84641788382967,2.0,0.0,0.0,0.0,0.0,5465.83705879524,909.0,92.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,5.541,0.0,0.0,0.0,0.0,0.0,0.0,-0.014949054358128886,-0.018995332997886544,-0.28246093662522764,-0.3482139925710001,0.0,0.0,1.9668711821775393,3.4342657555196077,-0.14829883773490266
530,rad_4,True,2,eiJvX7Bw25o,TransformType.NONLINEAR,a_carotisexterna_r,task_idx_0197,31.502,2.6181925437453426,True,,,0.55,0.913859,0.0,0.0,9.055385138137416,2.0,0.0,0.0,0.0,0.0,1379.9956334738972,223.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.21318255362724112,-0.018995332997886544,-0.28246093662522764,-0.3482139925710001,0.0,0.0,0.16378450025416488,0.48682432725506447,-0.46833338674319397
531,rad_4,True,2,eiJvX7Bw25o,TransformType.NONLINEAR,a_carotisexterna_l,task_idx_0198,18.898,5.37398067762006,False,,,1.37,0.913859,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,95.90019326561428,24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.23273871973047885,-0.17095799698097888,-0.28246093662522764,-0.3482139925710001,0.0,0.0,-0.4028883451992025,-0.36819148065258,-0.4792436554593857
532,rad_4,True,2,eiJvX7Bw25o,TransformType.NONLINEAR,lymph_node,task_idx_0199,29.866,,True,,,4.34,0.913859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,403.3432263903928,63.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.23273871973047885,-0.32292066096407124,-0.28246093662522764,-0.3482139925710001,0.0,0.0,-0.26721336891599623,-0.20062556855007682,-0.4210555556396964
533,rad_4,True,2,eiJvX7Bw25o,TransformType.NONLINEAR,recurrence,task_idx_0200,73.834,,,fn,False,,0.913859,0.0,0.0,0.0,1.0,334.5778137909677,15.0,0.0,0.0,2344.2844938755857,259.0,328.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,44.327,0.0,0.0,0.0,0.0,0.0,0.0,-0.23273871973047885,-0.17095799698097888,1.102040499810985,0.9180187076871821,0.0,0.0,0.5893263215647185,0.6415005538112212,0.7099756346055149
534,rad_4,True,2,a9ebcF7RKU4,TransformType.NONLINEAR,a_vertebralis_r,task_idx_0201,17.465,3.1008340638176453,True,,,1.89,0.903846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,279.6366832051491,24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.885,0.0,0.0,0.0,0.0,0.0,0.0,-0.23273871973047885,-0.32292066096407124,-0.28246093662522764,-0.3482139925710001,0.0,0.0,-0.3218052135974253,-0.36819148065258,-0.4792436554593857
535,rad_4,True,2,a9ebcF7RKU4,TransformType.NONLINEAR,a_vertebralis_l,task_idx_0202,15.924,1.1343292673614422,True,,,3.55,0.903846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.314,0.0,0.0,0.0,0.0,0.0,0.0,-0.23273871973047885,-0.32292066096407124,-0.28246093662522764,-0.3482139925710001,0.0,0.0,-0.4452092145798607,-0.47130896502335123,-0.3665042120587376
536,rad_4,True,2,a9ebcF7RKU4,TransformType.NONLINEAR,a_carotisexterna_r,task_idx_0203,24.626,2.297078676798892,True,,,1.83,0.903846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.690683815004704,13.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.313,0.0,0.0,0.0,0.0,0.0,0.0,-0.23273871973047885,-0.32292066096407124,-0.28246093662522764,-0.3482139925710001,0.0,0.0,-0.4237219578849506,-0.41545366098918346,-0.4210555556396964
537,rad_4,True,2,a9ebcF7RKU4,TransformType.NONLINEAR,a_carotisexterna_l,task_idx_0204,13.292,1.74497189764552,True,,,3.68,0.903846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.741,0.0,0.0,0.0,0.0,0.0,0.0,-0.23273871973047885,-0.32292066096407124,-0.28246093662522764,-0.3482139925710001,0.0,0.0,-0.4452092145798607,-0.47130896502335123,-0.40650853068477405
538,rad_4,True,2,a9ebcF7RKU4,TransformType.NONLINEAR,lymph_node,task_idx_0205,12.41,,True,,,2.23,0.903846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.013,0.0,0.0,0.0,0.0,0.0,0.0,-0.23273871973047885,-0.32292066096407124,-0.28246093662522764,-0.3482139925710001,0.0,0.0,-0.4452092145798607,-0.47130896502335123,-0.4356025805946187
539,rad_4,True,2,a9ebcF7RKU4,TransformType.NONLINEAR,recurrence,task_idx_0206,200.159,,,tn,True,,0.903846,0.0,0.0,397.702619279418,27.0,0.0,0.0,378.6416196618658,34.0,2063.3163079288856,326.0,949.0,1.0,0.0,3.0,1.0,2.0,0.0,7.0,127.459,0.0,0.0,0.0,0.0,0.0,0.0,0.6261467239780775,3.780071266579422,-0.28246093662522764,-0.3482139925710001,0.0,0.0,0.46533472683834676,0.9293701976796241,2.968401258857207
540,rad_4,True,2,pP5CHNLQspI,TransformType.NONLINEAR,a_vertebralis_r,task_idx_0207,14.34,2.542916059094736,True,,,0.97,0.883264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.163,0.0,0.0,0.0,0.0,0.0,0.0,-0.23273871973047885,-0.32292066096407124,-0.28246093662522764,-0.3482139925710001,0.0,0.0,-0.4452092145798607,-0.47130896502335123,-0.4828804116981163
541,rad_4,True,2,pP5CHNLQspI,TransformType.NONLINEAR,a_vertebralis_l,task_idx_0208,21.627,3.1350092369788616,True,,,2.46,0.883264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.027,0.0,0.0,0.0,0.0,0.0,0.0,-0.23273871973047885,-0.32292066096407124,-0.28246093662522764,-0.3482139925710001,0.0,0.0,-0.4452092145798607,-0.47130896502335123,-0.31922638095524003
542,rad_4,True,2,pP5CHNLQspI,TransformType.NONLINEAR,a_carotisexterna_r,task_idx_0209,24.579,0.9169170198165424,True,,,0.67,0.883264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.252,0.0,0.0,0.0,0.0,0.0,0.0,-0.23273871973047885,-0.32292066096407124,-0.28246093662522764,-0.3482139925710001,0.0,0.0,-0.4452092145798607,-0.47130896502335123,-0.3665042120587376
543,rad_4,True,2,pP5CHNLQspI,TransformType.NONLINEAR,a_carotisexterna_l,task_idx_0210,28.981,1.7512432170363974,True,,,0.54,0.883264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,5.724,0.0,0.0,0.0,0.0,0.0,0.0,-0.23273871973047885,-0.32292066096407124,-0.28246093662522764,-0.3482139925710001,0.0,0.0,-0.4452092145798607,-0.47130896502335123,-0.4828804116981163
544,rad_4,True,2,pP5CHNLQspI,TransformType.NONLINEAR,lymph_node,task_idx_0211,21.655,,True,,,7.84,0.883264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.818,0.0,0.0,0.0,0.0,0.0,0.0,-0.23273871973047885,-0.32292066096407124,-0.28246093662522764,-0.3482139925710001,0.0,0.0,-0.4452092145798607,-0.47130896502335123,-0.29740584352285654
545,rad_4,True,2,pP5CHNLQspI,TransformType.NONLINEAR,recurrence,task_idx_0212,56.974,,,tp,True,,0.883264,0.0,0.0,192.89458402243127,4.0,0.0,0.0,0.0,0.0,6710.935633911244,356.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,9.584,0.0,0.0,0.0,0.0,0.0,0.0,0.18383975462622074,0.28492999496829813,-0.28246093662522764,-0.3482139925710001,0.0,0.0,2.5163346646710796,1.0582670531430882,-0.4828804116981163
546,rad_4,True,2,Of-K39ULY0Q,TransformType.NONLINEAR,a_vertebralis_r,task_idx_0213,20.163,1.3564634445468096,True,,,2.06,0.917169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.649,0.0,0.0,0.0,0.0,0.0,0.0,-0.23273871973047885,-0.32292066096407124,-0.28246093662522764,-0.3482139925710001,0.0,0.0,-0.4452092145798607,-0.47130896502335123,-0.4828804116981163
547,rad_4,True,2,Of-K39ULY0Q,TransformType.NONLINEAR,a_vertebralis_l,task_idx_0214,18.141,1.1839554280648752,True,,,2.1,0.917169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.312,0.0,0.0,0.0,0.0,0.0,0.0,-0.23273871973047885,-0.32292066096407124,-0.28246093662522764,-0.3482139925710001,0.0,0.0,-0.4452092145798607,-0.47130896502335123,-0.4828804116981163
548,rad_4,True,2,Of-K39ULY0Q,TransformType.NONLINEAR,a_carotisexterna_r,task_idx_0215,15.684,2.358107123619668,True,,,1.92,0.917169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.736,0.0,0.0,0.0,0.0,0.0,0.0,-0.23273871973047885,-0.32292066096407124,-0.28246093662522764,-0.3482139925710001,0.0,0.0,-0.4452092145798607,-0.47130896502335123,-0.4574231180270022
549,rad_4,True,2,Of-K39ULY0Q,TransformType.NONLINEAR,a_carotisexterna_l,task_idx_0216,16.018,2.408205598945494,True,,,1.38,0.917169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.727,0.0,0.0,0.0,0.0,0.0,0.0,-0.23273871973047885,-0.32292066096407124,-0.28246093662522764,-0.3482139925710001,0.0,0.0,-0.4452092145798607,-0.47130896502335123,-0.4719701429819245
550,rad_4,True,2,Of-K39ULY0Q,TransformType.NONLINEAR,lymph_node,task_idx_0217,17.302,,True,,,1.68,0.917169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.636,0.0,0.0,0.0,0.0,0.0,0.0,-0.23273871973047885,-0.32292066096407124,-0.28246093662522764,-0.3482139925710001,0.0,0.0,-0.4452092145798607,-0.47130896502335123,-0.4828804116981163
551,rad_4,True,2,Of-K39ULY0Q,TransformType.NONLINEAR,recurrence,task_idx_0218,101.736,,,tp,True,,0.917169,0.0,0.0,0.0,1.0,368.6120385217352,23.0,948.829475422972,88.0,2493.276320509206,195.0,459.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,20.688,0.0,0.0,0.0,0.0,0.0,0.0,-0.23273871973047885,-0.17095799698097888,1.2428759978191692,1.593342814491546,0.0,0.0,0.6550765919138398,0.36652059548916477,1.1863907018792212
552,rad_4,True,2,3dSDmvwSjek,TransformType.LINEAR,a_vertebralis_r,task_idx_0231,39.595,1.800768430561593,True,,,9.8,0.574142,0.0,0.0,0.0,1.0,10.0,2.0,0.0,0.0,187.59143797753356,33.0,55.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3280250288285908,-0.20375549128169534,0.0750090235306394,0.3275425046596538,0.0,0.0,-0.5929981030556237,-0.5846397278502221,-0.41451555291345926
553,rad_4,True,2,3dSDmvwSjek,TransformType.LINEAR,a_vertebralis_l,task_idx_0232,31.446,1.7364291173024449,True,,,18.76,0.574142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.722,0.0,0.0,0.0,0.0,0.0,0.0,-0.3280250288285908,-0.40200407739361516,-0.1902353777871361,-0.21459681339770417,0.0,0.0,-0.6709635323596052,-0.6945458907881228,-0.0808667564257245
554,rad_4,True,2,3dSDmvwSjek,TransformType.LINEAR,a_carotisexterna_r,task_idx_0233,23.823,3.213296362896749,True,,,11.55,0.574142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,673.794431297255,124.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.32,0.0,0.0,0.0,0.0,0.0,0.0,-0.3280250288285908,-0.40200407739361516,-0.1902353777871361,-0.21459681339770417,0.0,0.0,-0.39092584692422844,-0.2815651573244957,-0.6729758882208594
